"year","TaxonName","CommonName","fao_rgn","stock_id","TaxonKey","tons"
2004,"Rhizostomeae","Oral arm jellyfishes",57,"Rhizostomeae-57",3910180,1092.8248242
2005,"Rhizostomeae","Oral arm jellyfishes",57,"Rhizostomeae-57",3910180,912.0241242
2006,"Rhizostomeae","Oral arm jellyfishes",57,"Rhizostomeae-57",3910180,190.96346342
2007,"Rhizostomeae","Oral arm jellyfishes",57,"Rhizostomeae-57",3910180,823.2287288
2008,"Rhizostomeae","Oral arm jellyfishes",57,"Rhizostomeae-57",3910180,111.7964965
2009,"Rhizostomeae","Oral arm jellyfishes",57,"Rhizostomeae-57",3910180,1027.0300302
2010,"Rhizostomeae","Oral arm jellyfishes",57,"Rhizostomeae-57",3910180,242.8498498
2011,"Rhizostomeae","Oral arm jellyfishes",57,"Rhizostomeae-57",3910180,3802.035036
2012,"Rhizostomeae","Oral arm jellyfishes",57,"Rhizostomeae-57",3910180,9762.9956958
2013,"Rhizostomeae","Oral arm jellyfishes",57,"Rhizostomeae-57",3910180,22278.435442
2014,"Rhizostomeae","Oral arm jellyfishes",57,"Rhizostomeae-57",3910180,22676.9359384
2015,"Rhizostomeae","Oral arm jellyfishes",57,"Rhizostomeae-57",3910180,47142.7892842
2016,"Rhizostomeae","Oral arm jellyfishes",57,"Rhizostomeae-57",3910180,26472.07075572
2017,"Rhizostomeae","Oral arm jellyfishes",57,"Rhizostomeae-57",3910180,3099.8868864
2018,"Rhizostomeae","Oral arm jellyfishes",57,"Rhizostomeae-57",3910180,12002.183184
2019,"Rhizostomeae","Oral arm jellyfishes",57,"Rhizostomeae-57",3910180,14243.743742
1950,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,1479.54543622664
1951,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,1469.84975319604
1952,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,1461.194725178
1953,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,1687.5396313012
1954,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,1707.3146189794
1955,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,1760.4656270207
1956,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,1741.5470257637
1957,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,1775.6475425169
1958,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,1789.48076778
1959,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,2040.60426431866
1960,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,2218.9973542398
1961,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,2213.6172072258
1962,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,2015.1974765204
1963,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,2084.875097301
1964,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,2199.8220497126
1965,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,2199.7358281826
1966,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,2420.6514981716
1967,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,2391.109527829
1968,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,2334.8332009492
1969,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,2747.698886215
1970,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,2804.190439749
1971,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,2994.317294917
1972,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,2872.737947686
1973,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,3015.8966523266
1974,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,3366.491214855
1975,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,3687.35061490824
1976,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,3840.4587716376
1977,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,4749.0733013066
1978,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,4853.9266773886
1979,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,5877.812262186
1980,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,5066.57437762
1981,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,5423.6162683896
1982,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,5349.1913240648
1983,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,6093.93582743
1984,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,6285.936501404
1985,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,6772.82456957
1986,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,5962.608370617
1987,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,5840.5170098092
1988,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,5583.392691275
1989,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,5916.9813329
1990,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,11362.904734935
1991,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,8463.539696164
1992,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,7100.725374661
1993,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,7547.2522543108
1994,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,7792.166003967
1995,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,7580.73221839
1996,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,7690.9370914214
1997,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,8382.768717346
1998,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,8009.999775773
1999,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,8528.3219109542
2000,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,6479.7478686065
2001,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,6520.5811083235
2002,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,6677.0808792324
2003,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,7616.3386568539
2004,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,10192.3755650082
2005,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,12742.315875624
2006,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,12078.980973553
2007,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,10970.1872587088
2008,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,10836.1727012511
2009,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,13733.7866477116
2010,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,8090.22569470341
2011,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,8953.09031548264
2012,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,8488.29891890979
2013,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,7949.48806515904
2014,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,7115.21921263595
2015,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,6484.27583410043
2016,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,7648.85314978015
2017,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,7861.18823220747
2018,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,7672.78278987547
2019,"Rhomboplites aurorubens","Vermilion snapper",31,"Rhomboplites_aurorubens-31",600213,7365.47872897107
1950,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,3.13919
1951,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,6.734315
1954,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,4.564206
1956,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,2.600789
1958,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,2.018672
1960,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,4.681808
1961,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,3.060907
1962,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,1.91783
1963,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,3.042048
1964,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,20489.3913696
1965,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,8148.8681768
1966,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,14145.6669446066
1967,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,14307.9705583572
1968,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,22394.8190335686
1969,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,25912.363575761
1970,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,8045.7560380264
1971,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,13327.452862507
1972,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,10992.0599220798
1973,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,11075.8097637062
1974,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,16588.6764841528
1975,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,39357.8874699992
1976,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,27511.8091687996
1977,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,22547.701361414
1978,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,17049.9797945066
1979,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,11457.7479238992
1980,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,18250.7412802
1981,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,27092.78418044
1982,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,24646.655535726
1983,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,23903.504680434
1984,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,17920.527829198
1985,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,26699.288285228
1986,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,38500.40183598
1987,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,37028.838245266
1988,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,31338.187941962
1989,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,29351.61621689
1990,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,19231.7824197698
1991,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,20563.6224009642
1992,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,24612.65981824
1993,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,50180.1393131238
1994,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,25912.8399971526
1995,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,26830.9242363452
1996,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,24934.1339484
1997,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,32119.8499128
1998,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,30146.4939192
1999,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,24584.4845424
2000,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,35382.10374942
2001,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,33894.4893036
2002,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,24668.999625
2003,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,18407.52252484
2004,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,18299.394037
2005,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,20423.1522964
2006,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,10441.04066826
2007,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,11689.15798662
2008,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,28161.0974254
2009,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,32835.6543616
2010,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,19263.241
2011,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,18812.317462
2012,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,19190.114738
2013,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,21241.790888
2014,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,20906.8312560417
2015,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,21776.253489
2016,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,22220.853027
2017,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,25475.213466
2018,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,39971.2001510776
2019,"Ruditapes philippinarum","Japanese carpet shell",61,"Ruditapes_philippinarum-61",690196,31566.050742
1950,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,3.205998
1951,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,6.877635
1954,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,4.661343
1956,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,2.656139
1958,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,2.061633
1960,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,4.781447
1961,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,3.126049
1962,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,1.958646
1963,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,3.106789
1964,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,9997.7291384
1965,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,4135.0374078
1966,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,7050.47002596832
1967,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,7427.26478716876
1968,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,10269.8921049001
1969,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,12848.5116201262
1970,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,3125.46165278642
1971,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,6632.09828141864
1972,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,5041.76634799848
1973,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,4580.19895495656
1974,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,7713.14961139886
1975,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,16812.2184962864
1976,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,10886.5201014799
1977,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,8427.743390656
1978,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,5271.958602964
1979,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,3298.915181134
1980,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,4736.62283581
1981,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,11194.288926
1982,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,6893.90774111
1983,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,7012.968217784
1984,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,5188.074538488
1985,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,6729.2510715
1986,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,9182.480315658
1987,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,11635.861210856
1988,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,10675.909854196
1989,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,10694.71504552
1990,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,6466.6845959318
1991,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,8131.065787756
1992,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,11803.39211708
1993,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,19378.8719292938
1994,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,11556.770028955
1995,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,12039.527162226
1996,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,12809.0574012
1997,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,15590.7390428
1998,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,15892.6801266
1999,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,10847.5316434
2000,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,14706.56600598
2001,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,14186.11053
2002,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,10121.921335
2003,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,5371.4567384
2004,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,5512.2640994
2005,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,6103.3365806
2006,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,2943.37633994
2007,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,3114.05037938
2008,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,7557.584428
2009,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,10567.8741068
2010,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,6582.4104354
2011,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,6722.403516
2012,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,6929.516676
2013,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,7840.168634
2014,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,8430.51403314928
2015,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,6674.340803
2016,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,8889.089277
2017,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,8389.026898
2018,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,8534.1408993138
2019,"Ruditapes philippinarum","Japanese carpet shell",71,"Ruditapes_philippinarum-71",690196,7958.900642
1950,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,2.78
1951,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,2.87
1952,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,2.97
1953,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3.06
1954,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3.15
1955,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3.25
1956,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3.34
1957,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3.43
1958,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3.52
1959,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3.62
1960,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3.71
1961,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3.8
1962,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,404.749969208
1963,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,455.850009692
1964,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,432.479990714
1965,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,459.089980314
1966,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,388.810019424
1967,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,493.959939798
1968,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,426.729959588
1969,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,460.480010122
1970,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,638.1240250786
1971,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,398.450019214
1972,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,4.82
1973,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,4.91
1974,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,1472.894134553
1975,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,720.1577091004
1976,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,1667.7900074414
1977,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,1754.580036288
1978,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3028.979872355
1979,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,2518.8692096628
1980,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,2437.3810294252
1981,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,2840.3532146355
1982,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3652.7680206471
1983,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3416.1044799765
1984,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,4741.409882774
1985,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,4118.1073520314
1986,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,4774.5616307224
1987,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,4555.6607472068
1988,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,4184.7988306414
1989,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3575.3432415698
1990,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,1999.2324666026
1991,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,1182.6910932116
1992,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,2242.4712765128
1993,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,2338.9716005583
1994,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,1724.0494792632
1995,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,1846.1099934843
1996,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,2867.1280515892
1997,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3493.5883627466
1998,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,2772.2977718014
1999,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,2895.8064543308
2000,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,2635.8085229828
2001,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3091.2880108454
